INFO: 2025/03/17 01:18:57 main.go:22: Iniciando aplicação CRM/ERP...
INFO: 2025/03/17 01:18:57 main.go:41: Conexão com banco de dados estabelecida
INFO: 2025/03/17 01:18:57 main.go:63: Servidor iniciado na porta 8080
2025/03/19 01:15:02 "GET http://localhost:8080/admin.php HTTP/1.1" from [::1]:55272 - 404 19B in 27.926µs
2025/03/19 01:15:02 "GET http://localhost:8080/debug.php HTTP/1.1" from [::1]:55288 - 404 19B in 36.604µs
2025/03/19 01:15:02 "GET http://localhost:8080/debug?url=http://169.254.169.254/latest/meta-data/ HTTP/1.1" from [::1]:55290 - 404 19B in 53.567µs
2025/03/19 01:15:02 "GET http://localhost:8080/graphql HTTP/1.1" from [::1]:55306 - 404 19B in 58.196µs
2025/03/19 01:43:31 "GET http://15.204.211.81:8080/ HTTP/1.1" from 147.185.132.85:58178 - 200 54B in 1.341498ms
2025/03/19 01:45:52 "GET http://vps-6189c3a7.vps.ovh.us:8080/ HTTP/1.1" from 111.7.96.155:40522 - 200 54B in 11.684µs
2025/03/19 01:45:52 "GET http://vps-6189c3a7.vps.ovh.us:8080/ HTTP/1.1" from 45.92.19.136:64156 - 200 54B in 12.035µs
2025/03/19 01:45:53 "GET http://vps-6189c3a7.vps.ovh.us:8080/favicon.ico HTTP/1.1" from 45.92.19.136:64162 - 404 19B in 26.604µs
2025/03/19 01:45:53 "GET http://cpanel.pantaleaoadvocacia.com.br:8080/ HTTP/1.1" from 123.160.223.72:57193 - 200 54B in 10.09µs
2025/03/19 01:45:54 "GET http://cpanel.pantaleaoadvocacia.com.br:8080/favicon.ico HTTP/1.1" from 123.160.223.72:58227 - 404 19B in 32.364µs
2025/03/19 01:46:34 "GET http://principepaz.com.br:8080/ HTTP/1.1" from 111.7.96.164:35220 - 200 54B in 15.109µs
2025/03/19 01:46:35 "GET http://principepaz.com.br:8080/favicon.ico HTTP/1.1" from 111.7.96.164:35400 - 404 19B in 40.521µs
2025/03/19 01:46:52 "GET http://cloud.gustavopantaleao.com.br:8080/ HTTP/1.1" from 123.160.223.74:51599 - 200 54B in 265.69µs
2025/03/19 01:46:52 "GET http://cloud.gustavopantaleao.com.br:8080/favicon.ico HTTP/1.1" from 123.160.223.74:51676 - 404 19B in 46.342µs
2025/03/19 01:47:03 "GET http://cpcontacts.pantaleaoadvocacia.com.br:8080/ HTTP/1.1" from 111.7.96.162:50616 - 200 54B in 8.117µs
2025/03/19 01:47:04 "GET http://cpcontacts.pantaleaoadvocacia.com.br:8080/favicon.ico HTTP/1.1" from 111.7.96.162:50808 - 404 19B in 325.019µs
2025/03/19 02:01:34 "GET http://15.204.211.81:8080/ HTTP/1.1" from 20.65.194.112:41224 - 200 54B in 17.335µs
2025/03/19 02:47:06 "GET http://15.204.211.81:8080/ HTTP/1.1" from 206.168.34.75:56132 - 200 54B in 27.575µs
2025/03/19 02:47:18 "GET http://15.204.211.81:8080/ HTTP/1.1" from 206.168.34.75:48982 - 200 54B in 11.924µs
2025/03/19 02:47:21 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 206.168.34.75:49028 - 404 19B in 58.377µs
2025/03/19 02:47:23 "PRI http://* HTTP/2.0" from 206.168.34.75:49050 - 405 0B in 18.979µs
2025/03/19 02:47:29 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 206.168.34.75:52830 - 404 19B in 29.127µs
2025/03/19 03:37:34 "GET http://15.204.211.81/ HTTP/1.0" from 47.237.123.159:39506 - 200 54B in 9.929µs
2025/03/19 03:37:34 "GET http://15.204.211.81:8080/ HTTP/1.1" from 47.237.123.159:39522 - 200 54B in 8.758µs
2025/03/19 03:37:35 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 47.237.123.159:39524 - 404 19B in 23.157µs
2025/03/19 04:30:02 "GET http://15.204.211.81:8080/ HTTP/1.1" from 45.58.159.162:34870 - 200 54B in 12.892µs
2025/03/19 04:30:03 "GET http://15.204.211.81:8080/download/powershell/ HTTP/1.1" from 45.58.159.162:34874 - 404 19B in 434.164µs
2025/03/19 04:30:03 "GET http://15.204.211.81:8080/get.php HTTP/1.1" from 45.58.159.162:34884 - 404 19B in 28.854µs
2025/03/19 04:36:23 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:59686 - 405 0B in 365.93µs
2025/03/19 04:43:18 "GET http://webmail.pantaleaoadvocacia.com.br:8080/ HTTP/1.1" from 87.236.176.2:49551 - 200 54B in 8.807µs
2025/03/19 04:53:19 "GET http://15.204.211.81:8080/ HTTP/1.1" from 101.36.118.37:40140 - 200 54B in 16.633µs
2025/03/19 04:53:25 "GET http://15.204.211.81:8080/ HTTP/1.1" from 152.32.135.132:2824 - 200 54B in 8.898µs
2025/03/19 04:53:25 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 152.32.135.132:2882 - 404 19B in 576.412µs
2025/03/19 05:07:28 "GET http:///manager/html HTTP/1.1" from 156.229.233.195:52300 - 404 19B in 26.272µs
2025/03/19 05:55:24 "GET http://15.204.211.81:8080/ HTTP/1.1" from 64.62.156.47:24705 - 200 54B in 11.734µs
2025/03/19 05:55:57 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 64.62.156.42:61851 - 404 19B in 29.167µs
2025/03/19 05:56:13 "GET http://api.ipify.orghttp://api.ipify.org/?format=json HTTP/1.1" from 64.62.156.38:51599 - 200 54B in 9.6µs
2025/03/19 05:56:25 "CONNECT http://www.shadowserver.org:443www.shadowserver.org:443 HTTP/1.1" from 64.62.156.39:24951 - 405 0B in 338.606µs
2025/03/19 05:56:42 "GET http://15.204.211.81:8080/geoserver/web/ HTTP/1.1" from 64.62.156.49:36067 - 404 19B in 28.086µs
2025/03/19 06:33:47 "GET http://15.204.211.81/ HTTP/1.1" from 148.113.210.254:43210 - 200 54B in 8.367µs
2025/03/19 07:03:00 "GET http://pantaleaocontabil.com.br:8080/ HTTP/1.1" from 87.236.176.91:33719 - 200 54B in 11.703µs
2025/03/19 07:14:35 "GET http://15.204.211.81/ HTTP/1.1" from 148.113.210.254:50677 - 200 54B in 10.2µs
2025/03/19 07:45:57 "GET http://15.204.211.81:8080/status HTTP/1.1" from 45.151.238.82:59626 - 404 19B in 26.954µs
2025/03/19 07:45:58 "GET http://15.204.211.81:8080/stat HTTP/1.1" from 45.151.238.82:59626 - 404 19B in 11.323µs
2025/03/19 07:54:25 "GET http:///manager/html HTTP/1.1" from 156.229.233.196:36930 - 404 19B in 33.717µs
2025/03/19 09:54:30 "GET http://15.204.211.81:8080/aaa9 HTTP/1.1" from 146.190.119.114:60836 - 404 19B in 180.922µs
2025/03/19 09:54:47 "GET http://15.204.211.81:8080/aab8 HTTP/1.1" from 146.190.119.114:51164 - 404 19B in 492.042µs
2025/03/19 09:55:05 "GET http://15.204.211.81:8080/ HTTP/1.1" from 146.190.119.114:56704 - 200 54B in 3.09627ms
2025/03/19 09:58:56 "CONNECT http://google.com:443google.com:443 HTTP/1.1" from 156.253.227.63:41284 - 405 0B in 741.139µs
2025/03/19 10:17:40 "GET http://15.204.211.81:8080/ HTTP/1.0" from 116.88.171.215:60748 - 200 54B in 13.547µs
2025/03/19 10:26:11 "GET http://15.204.211.81:8080/cgi-bin/luci/;stok=/locale HTTP/1.1" from 87.121.84.196:35628 - 404 19B in 241.122µs
2025/03/19 11:21:53 "GET http://15.204.211.81:8080/ HTTP/1.1" from 148.113.210.254:49282 - 200 54B in 194.748µs
2025/03/19 11:22:34 "GET http:///boaform/admin/formLogin?username=user&psd=user HTTP/1.0" from 182.113.32.161:45232 - 404 19B in 36.442µs
2025/03/19 12:50:17 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:59248 - 405 0B in 435.259µs
2025/03/19 13:25:04 "GET http://15.204.211.81:8080/ HTTP/1.1" from 179.43.175.250:34288 - 200 54B in 12.003µs
2025/03/19 15:07:48 "GET http://15.204.211.81/ HTTP/1.0" from 195.178.110.224:59142 - 200 54B in 467.714µs
